2021-04-07 10:06:18 DEBUG   80.14.144.101   - This is an already logged session. _SESSION['dol_login']=deguene _SESSION['dol_entity']=1
2021-04-07 10:06:20 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 1505
2021-04-07 10:06:20 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:20 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 1505 AND f.type IN (0, 2, 5)
2021-04-07 10:06:20 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:20 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 1505 AND f.type = 3
2021-04-07 10:06:20 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/facture/FA2010-1213 types=files recursive=0 filter=FA2010\-1213[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:20 DEBUG   80.14.144.101   sql=SELECT lastname,firstname FROM `llx_user` WHERE rowid=(select fk_user from llx_societe_commerciaux where fk_soc=2451 limit 1) limit 1
2021-04-07 10:06:20 DEBUG   80.14.144.101   sql=SELECT sum(total_ht) - sum(buy_price_ht*qty) as 'marge',(100 * (sum(total_ht) - sum(buy_price_ht*qty)) / sum(buy_price_ht*qty)) as 'taux_marge' FROM `llx_facturedet` WHERE fk_facture=1505
2021-04-07 10:06:20 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:20 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 1467
2021-04-07 10:06:20 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:20 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 1467 AND f.type IN (0, 2, 5)
2021-04-07 10:06:20 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:20 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 1467 AND f.type = 3
2021-04-07 10:06:20 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:20 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 1467
2021-04-07 10:06:20 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:20 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 1467 AND f.type IN (0, 2, 5)
2021-04-07 10:06:20 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:20 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 1467 AND f.type = 3
2021-04-07 10:06:20 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/facture/FA2010-1182 types=files recursive=0 filter=FA2010\-1182[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:20 DEBUG   80.14.144.101   sql=SELECT lastname,firstname FROM `llx_user` WHERE rowid=(select fk_user from llx_societe_commerciaux where fk_soc=2451 limit 1) limit 1
2021-04-07 10:06:20 DEBUG   80.14.144.101   sql=SELECT sum(total_ht) - sum(buy_price_ht*qty) as 'marge',(100 * (sum(total_ht) - sum(buy_price_ht*qty)) / sum(buy_price_ht*qty)) as 'taux_marge' FROM `llx_facturedet` WHERE fk_facture=1467
2021-04-07 10:06:20 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/facture/temp/massgeneration/78 types=files recursive=0 filter= excludefilter="(\\.meta|_preview.*.*\\.png)$"
2021-04-07 10:06:20 INFO    80.14.144.101   Save lastsearch_values_tmp_compta/facture/list.php={"search_product_category":"-1","search_societe":"k 2 bordeaux","search_status":"-1","search_paymentterms":"0","search_user":"-1","search_sale":"0","search_categ_cus":"0","sortfield":"f.datef","sortorder":"DESC"} (systematic recording of last search criterias)
2021-04-07 10:06:20 INFO    80.14.144.101   --- End access to /compta/facture/list.php
2021-04-07 10:06:20 INFO    80.14.144.101   --- Access to /compta/index.php - action= - actionlogin= - showing the login form and exit
2021-04-07 10:06:21 DEBUG   80.14.144.101   sql=SELECT transkey, transvalue FROM llx_overwrite_trans where lang='fr_FR' OR lang IS NULL AND entity IN (0, 1) ORDER BY lang DESC
2021-04-07 10:06:21 INFO    80.14.144.101   --- End access to /compta/index.php
2021-04-07 10:06:22 INFO    80.14.144.101   --- Access to /viewimage.php - action=, massaction=
2021-04-07 10:06:22 INFO    80.14.144.101   modulepart=mycompany original_file=logos/thumbs/logo_small.png entity=1
2021-04-07 10:06:22 INFO    80.14.144.101   viewimage.php return file /var/www/html/food.bdcloud.fr/documents/mycompany/logos/thumbs/logo_small.png filename=logo_small.png content-type=image/png
2021-04-07 10:06:22 INFO    80.14.144.101   --- End access to /viewimage.php
2021-04-07 10:06:22 INFO    80.14.144.101   --- Access to /viewimage.php - action=, massaction=
2021-04-07 10:06:22 INFO    80.14.144.101   modulepart=mycompany original_file=logos/bg_gf.png entity=1
2021-04-07 10:06:22 INFO    80.14.144.101   viewimage.php return file /var/www/html/food.bdcloud.fr/documents/mycompany/logos/bg_gf.png filename=bg_gf.png content-type=image/png
2021-04-07 10:06:22 INFO    80.14.144.101   --- End access to /viewimage.php
2021-04-07 10:06:24 INFO    80.14.144.101   checkLoginPassEntity usertotest=abdel entitytotest=1 authmode=dolibarr
2021-04-07 10:06:24 INFO    80.14.144.101   functions_dolibarr::check_user_password_dolibarr usertotest=abdel passwordtotest=******* entitytotest=1
2021-04-07 10:06:24 DEBUG   80.14.144.101   sql=SELECT rowid, login, entity, pass, pass_crypted FROM llx_user WHERE (login = 'abdel') AND entity IN (0,1) AND statut = 1 ORDER BY entity DESC
2021-04-07 10:06:24 INFO    80.14.144.101   functions_dolibarr::check_user_password_dolibarr Authentification ok - md5 of pass is ok
2021-04-07 10:06:24 DEBUG   80.14.144.101   sql=SELECT u.rowid, u.lastname, u.firstname, u.employee, u.gender, u.birth, u.email, u.personal_email, u.job, u.socialnetworks, u.signature, u.office_phone, u.office_fax, u.user_mobile, u.personal_mobile, u.address, u.zip, u.town, u.fk_state as state_id, u.fk_country as country_id, u.admin, u.login, u.note as note_private, u.note_public, u.pass, u.pass_crypted, u.pass_temp, u.api_key, u.fk_soc, u.fk_socpeople, u.fk_member, u.fk_user, u.ldap_sid, u.fk_user_expense_validator, u.fk_user_holiday_validator, u.statut, u.lang, u.entity, u.datec as datec, u.tms as datem, u.datelastlogin as datel, u.datepreviouslogin as datep, u.photo as photo, u.openid as openid, u.accountancy_code, u.thm, u.tjm, u.salary, u.salaryextra, u.weeklyhours, u.color, u.dateemployment, u.dateemploymentend, u.fk_warehouse, u.ref_ext, u.default_range, u.default_c_exp_tax_cat, c.code as country_code, c.label as country, d.code_departement as state_code, d.nom as state FROM llx_user as u LEFT JOIN llx_c_country as c ON u.fk_country = c.rowid LEFT JOIN llx_c_departements as d ON u.fk_state = d.rowid WHERE u.entity IN (0, 1) AND u.login = 'Abdel' ORDER BY u.entity ASC
2021-04-07 10:06:24 DEBUG   80.14.144.101   sql=SELECT rowid,name,label,type,size,elementtype,fieldunique,fieldrequired,param,pos,alwayseditable,perms,langs,list,printable,totalizable,fielddefault,fieldcomputed,entity,enabled,help FROM llx_extrafields WHERE elementtype = 'user' ORDER BY pos
2021-04-07 10:06:24 DEBUG   80.14.144.101   sql=SELECT param, value FROM llx_user_param WHERE fk_user = 43 AND entity = 1
2021-04-07 10:06:24 DEBUG   80.14.144.101   sql=SELECT rowid, entity, type, page, param, value FROM llx_default_values WHERE entity IN (1, 1) AND user_id IN (0, 43)
2021-04-07 10:06:24 INFO    80.14.144.101   This is a new started user session. _SESSION['dol_login']=Abdel Session id=rh1hmv61o78g2p33ie9aahuov4
2021-04-07 10:06:24 DEBUG   80.14.144.101   BEGIN Transaction
2021-04-07 10:06:24 DEBUG   80.14.144.101    User::update_last_login_date user->id=43 UPDATE llx_user SET datepreviouslogin = datelastlogin, datelastlogin = '2021-04-07 10:06:24', tms = tms WHERE rowid = 43
2021-04-07 10:06:24 DEBUG   80.14.144.101    sql=UPDATE llx_user SET datepreviouslogin = datelastlogin, datelastlogin = '2021-04-07 10:06:24', tms = tms WHERE rowid = 43
2021-04-07 10:06:25 INFO    80.14.144.101    Trigger 'EdifactBdcTriggers' for action 'USER_LOGIN' launched by /var/www/html/food.bdcloud.fr/custom/edifactbdc/core/triggers/interface_99_modEdifactBdc_EdifactBdcTriggers.class.php. id=43
2021-04-07 10:06:25 INFO    80.14.144.101    Trigger 'GenerateJournalVenteTriggers' for action 'USER_LOGIN' launched by /var/www/html/food.bdcloud.fr/custom/generatejournalvente/core/triggers/interface_99_modGenerateJournalVente_GenerateJournalVenteTriggers.class.php. id=43
2021-04-07 10:06:25 INFO    80.14.144.101    Trigger 'PriceByClientsTriggers' for action 'USER_LOGIN' launched by /var/www/html/food.bdcloud.fr/custom/pricebyclients/core/triggers/interface_99_modPriceByClients_PriceByClientsTriggers.class.php. id=43
2021-04-07 10:06:25 DEBUG   80.14.144.101   COMMIT Transaction
2021-04-07 10:06:25 DEBUG   80.14.144.101   sql=SELECT DISTINCT r.module, r.perms, r.subperms FROM llx_user_rights as ur, llx_rights_def as r WHERE r.id = ur.fk_id AND ur.entity = 1 AND ur.fk_user= 43 AND r.perms IS NOT NULL
2021-04-07 10:06:25 DEBUG   80.14.144.101   sql=SELECT DISTINCT r.module, r.perms, r.subperms FROM llx_usergroup_rights as gr, llx_usergroup_user as gu, llx_rights_def as r WHERE r.id = gr.fk_id AND gr.entity = 1 AND gu.entity = 1 AND r.entity = 1 AND gr.fk_usergroup = gu.fk_usergroup AND gu.fk_user = 43 AND r.perms IS NOT NULL
2021-04-07 10:06:25 INFO    80.14.144.101   --- Access to /compta/index.php - action=, massaction=
2021-04-07 10:06:25 DEBUG   80.14.144.101   sql=SELECT transkey, transvalue FROM llx_overwrite_trans where lang='fr_FR' OR lang IS NULL AND entity IN (0, 1) ORDER BY lang DESC
2021-04-07 10:06:25 DEBUG   80.14.144.101   sql=SELECT m.rowid, m.type, m.module, m.fk_menu, m.fk_mainmenu, m.fk_leftmenu, m.url, m.titre, m.langs, m.perms, m.enabled, m.target, m.mainmenu, m.leftmenu, m.position FROM llx_menu as m WHERE m.entity IN (0,1) AND m.menu_handler IN ('eldy','all') AND m.usertype IN (0,2) ORDER BY m.position, m.rowid
2021-04-07 10:06:26 DEBUG   80.14.144.101   sql=SELECT t.localtax1, t.localtax2 FROM llx_c_tva as t, llx_c_country as c WHERE t.fk_pays = c.rowid AND c.code = 'FR' AND t.active = 1 AND t.localtax1_type <> '0'
2021-04-07 10:06:26 DEBUG   80.14.144.101   sql=SELECT t.localtax1, t.localtax2 FROM llx_c_tva as t, llx_c_country as c WHERE t.fk_pays = c.rowid AND c.code = 'FR' AND t.active = 1 AND t.localtax2_type <> '0'
2021-04-07 10:06:26 DEBUG   80.14.144.101   sql=SELECT fk_usergroup FROM `llx_usergroup_user` WHERE fk_user=43
2021-04-07 10:06:26 DEBUG   80.14.144.101   sql=SELECT f.rowid, f.ref, f.datef as date, f.total as total_ht, f.tva as total_tva, f.total_ttc, f.ref_client, f.type, s.nom as name, s.rowid as socid, s.email, s.code_client, s.code_compta, s.code_fournisseur, s.code_compta_fournisseur FROM llx_facture as f, llx_societe as s WHERE s.rowid = f.fk_soc AND f.fk_statut = 0 AND f.entity IN (1)
2021-04-07 10:06:26 DEBUG   80.14.144.101   Translate::loadCacheCurrencies
2021-04-07 10:06:26 DEBUG   80.14.144.101   sql=SELECT code_iso, label, unicode FROM llx_c_currencies WHERE active = 1 AND code_iso = 'EUR'
2021-04-07 10:06:26 DEBUG   80.14.144.101   sql=SELECT f.ref, f.rowid, f.total_ht, f.total_tva, f.total_ttc, f.type, f.ref_supplier, s.nom as name, s.rowid as socid, s.email, s.code_fournisseur, s.code_compta_fournisseur, cc.rowid as country_id, cc.code as country_code FROM llx_facture_fourn as f, llx_societe as s LEFT JOIN llx_c_country as cc ON cc.rowid = s.fk_pays WHERE s.rowid = f.fk_soc AND f.fk_statut = 0 AND f.entity IN (1)
2021-04-07 10:06:26 DEBUG   80.14.144.101   sql=SELECT f.rowid, f.ref, f.fk_statut, f.type, f.total as total_ht, f.tva as total_tva, f.total_ttc, f.paye, f.tms, f.date_lim_reglement as datelimite, s.nom as name, s.rowid as socid, s.code_client, s.code_compta, s.email, cc.rowid as country_id, cc.code as country_code, sum(pf.amount) as am FROM llx_societe as s LEFT JOIN llx_c_country as cc ON cc.rowid = s.fk_pays, llx_facture as f LEFT JOIN llx_paiement_facture as pf on f.rowid=pf.fk_facture WHERE s.rowid = f.fk_soc AND f.entity IN (1) GROUP BY f.rowid, f.ref, f.fk_statut, f.type, f.total, f.tva, f.total_ttc, f.paye, f.tms, f.date_lim_reglement, s.nom, s.rowid, s.code_client, s.code_compta, s.email, cc.rowid, cc.code ORDER BY f.tms DESC LIMIT 3
2021-04-07 10:06:26 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/facture/FA2104-7093 types=files recursive=0 filter=FA2104\-7093[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:26 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/facture/FA2104-7086 types=files recursive=0 filter=FA2104\-7086[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:26 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/facture/FA2104-7092 types=files recursive=0 filter=FA2104\-7092[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:26 DEBUG   80.14.144.101   sql=SELECT ff.rowid, ff.ref, ff.fk_statut, ff.libelle, ff.total_ht, ff.total_tva, ff.total_ttc, ff.tms, ff.paye, s.nom as name, s.rowid as socid, s.code_fournisseur, s.code_compta_fournisseur, s.email, SUM(pf.amount) as am FROM llx_societe as s, llx_facture_fourn as ff LEFT JOIN llx_paiementfourn_facturefourn as pf on ff.rowid=pf.fk_facturefourn WHERE s.rowid = ff.fk_soc AND ff.entity = 1 GROUP BY ff.rowid, ff.ref, ff.fk_statut, ff.libelle, ff.total_ht, ff.tva, ff.total_tva, ff.total_ttc, ff.tms, ff.paye, s.nom, s.rowid, s.code_fournisseur, s.code_compta_fournisseur ORDER BY ff.tms DESC  LIMIT 3
2021-04-07 10:06:26 DEBUG   80.14.144.101   sql=SELECT c.rowid, c.amount, c.date_ech, c.paye, cc.libelle as label, SUM(pc.amount) as sumpaid FROM (llx_c_chargesociales as cc, llx_chargesociales as c) LEFT JOIN llx_paiementcharge as pc ON pc.fk_charge = c.rowid WHERE c.fk_type = cc.id AND c.entity IN (1) AND c.paye = 0 GROUP BY c.rowid, c.amount, c.date_ech, c.paye, cc.libelle
2021-04-07 10:06:26 DEBUG   80.14.144.101   sql=SELECT sum(f.total) as tot_fht, sum(f.total_ttc) as tot_fttc, s.nom as name, s.email, s.rowid as socid, s.code_client, s.code_compta, c.rowid, c.ref, c.facture, c.fk_statut, c.total_ht, c.tva as total_tva, c.total_ttc, cc.rowid as country_id, cc.code as country_code FROM llx_societe as s LEFT JOIN llx_c_country as cc ON cc.rowid = s.fk_pays, llx_commande as c LEFT JOIN llx_element_element as el ON el.fk_source = c.rowid AND el.sourcetype = 'commande' LEFT JOIN llx_facture AS f ON el.fk_target = f.rowid AND el.targettype = 'facture' WHERE c.fk_soc = s.rowid AND c.entity = 1 AND c.fk_statut = 3 AND c.facture = 0 GROUP BY s.nom, s.email, s.rowid, s.code_client, s.code_compta, c.rowid, c.ref, c.facture, c.fk_statut, c.total_ht, c.tva, c.total_ttc, cc.rowid, cc.code
2021-04-07 10:06:26 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/commande/CMD201118-001807 types=files recursive=0 filter=CMD201118\-001807[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:26 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/commande/CMD201118-002240 types=files recursive=0 filter=CMD201118\-002240[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:26 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/commande/CMD201023-001418 types=files recursive=0 filter=CMD201023\-001418[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:26 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/commande/CMD200312-000252 types=files recursive=0 filter=CMD200312\-000252[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:26 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/commande/CMD200313-000253 types=files recursive=0 filter=CMD200313\-000253[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:26 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/commande/CMD200328-000275 types=files recursive=0 filter=CMD200328\-000275[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:26 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/commande/CMD200406-000293 types=files recursive=0 filter=CMD200406\-000293[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:26 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/commande/CMD200826-000684 types=files recursive=0 filter=CMD200826\-000684[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:26 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/commande/CMD201016-001329 types=files recursive=0 filter=CMD201016\-001329[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:26 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/commande/CMD201023-001415 types=files recursive=0 filter=CMD201023\-001415[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:26 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/commande/CMD201225-002313 types=files recursive=0 filter=CMD201225\-002313[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:26 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/commande/CMD201230-002387 types=files recursive=0 filter=CMD201230\-002387[^\-]+ excludefilter="\\.meta$|\\.png$"
